"route_uid","route_id","has_sub_routes","operator_id","operator_name_zh","operator_name_en","authority_id","provider_id","sub_route_uid","sub_route_id","sub_route_name_zh","sub_route_name_en","headsign","headsign_en","direction","first_bus_time","last_bus_time","holiday_first_bus_time","holiday_last_bus_time","bus_route_type","route_name_zh","route_name_en","departure_stop_name_zh","departure_stop_name_en","destination_stop_name_zh","destination_stop_name_en","ticket_price_description_zh","ticket_price_description_en","fare_buffer_zone_description_zh","fare_buffer_zone_description_en","route_map_image_url","city","city_code","SrcUpdateTime","UpdateTime","InfoTime","InfoDate"
KHH604,"604",1,"10320",高雄客運,"Kaohsiung Bus Co., Ltd.","009","009",KHH604,"604",E01A旗美國道快線(往旗山轉運站),E01A Cimei Highway Express(To Cishan),高鐵左營站－旗山轉運站,,0,,,,,11,E01A旗美國道快線(往旗山轉運站),E01A Cimei Highway Express(To Cishan),高鐵左營站,HSR Zuoying Station,旗山轉運站,Cishan Transportation,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH604,"604",1,"10320",高雄客運,"Kaohsiung Bus Co., Ltd.","009","009",KHH604,"604",E01A旗美國道快線(往旗山轉運站),E01A Cimei Highway Express(To Cishan),高鐵左營站－旗山轉運站,,1,,,,,11,E01A旗美國道快線(往旗山轉運站),E01A Cimei Highway Express(To Cishan),高鐵左營站,HSR Zuoying Station,旗山轉運站,Cishan Transportation,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH609,"609",1,"10320",高雄客運,"Kaohsiung Bus Co., Ltd.","009","009",KHH609,"609",E02哈佛快線,E02 Harvard Express,高鐵左營站－佛光山,,0,,,,,11,E02哈佛快線,E02 Harvard Express,高鐵左營站,HSR Zuoying Station,佛光山,Fo Guang Shan,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH609,"609",1,"10320",高雄客運,"Kaohsiung Bus Co., Ltd.","009","009",KHH609,"609",E02哈佛快線,E02 Harvard Express,高鐵左營站－佛光山,,1,,,,,11,E02哈佛快線,E02 Harvard Express,高鐵左營站,HSR Zuoying Station,佛光山,Fo Guang Shan,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH61,"61",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH61,"61","6(星展銀行發車)","6(Start From DBS Bank)",建楠路－左營南站,,0,,,,,11,"6(星展銀行發車)","6(Start From DBS Bank)",建楠路,Jiannan Road,左營南站,Zuoying South Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH631,"631",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH631,"631","63北","63 North",小港站－高坪11路口,,0,,,,,11,"63北","63 North",小港站,Siaogang Station,高松陸橋,Gaosong Viaduct,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH631,"631",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH631,"631","63北","63 North",小港站－高坪11路口,,1,,,,,11,"63北","63 North",小港站,Siaogang Station,高松陸橋,Gaosong Viaduct,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH6311,"6311",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH6311,"6311","63南","63 South",小港站－高坪11路口,,0,,,,,11,"63南","63 South",小港站,Siaogang Station,九龍寺,Jioulong Temple,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH6311,"6311",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH6311,"6311","63南","63 South",小港站－高坪11路口,,1,,,,,11,"63南","63 South",小港站,Siaogang Station,九龍寺,Jioulong Temple,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH682,"682",1,"10250",東南客運,"Southeast Bus Co., Ltd.","009","009",KHH682,"682",大樹祈福線A,Dashu Blessing Bus A,臺鐵鳳山站－佛陀紀念館,,0,,,,,11,大樹祈福線A,Dashu Blessing Bus A,臺鐵鳳山站,TRA Fengshan Station,佛陀紀念館,Buddha Memorial Center,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH682,"682",1,"10250",東南客運,"Southeast Bus Co., Ltd.","009","009",KHH682,"682",大樹祈福線A,Dashu Blessing Bus A,臺鐵鳳山站－佛陀紀念館,,1,,,,,11,大樹祈福線A,Dashu Blessing Bus A,臺鐵鳳山站,TRA Fengshan Station,佛陀紀念館,Buddha Memorial Center,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH6821,"6821",1,"10250",東南客運,"Southeast Bus Co., Ltd.","009","009",KHH6821,"6821",大樹祈福線B,Dashu Blessing Bus B,鳳山轉運站－佛陀紀念館,,0,,,,,11,大樹祈福線B,Dashu Blessing Bus B,鳳山轉運站,Fongshan Transportation,佛陀紀念館,Buddha Memorial Center,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH6821,"6821",1,"10250",東南客運,"Southeast Bus Co., Ltd.","009","009",KHH6821,"6821",大樹祈福線B,Dashu Blessing Bus B,鳳山轉運站－佛陀紀念館,,1,,,,,11,大樹祈福線B,Dashu Blessing Bus B,鳳山轉運站,Fongshan Transportation,佛陀紀念館,Buddha Memorial Center,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH69,"69",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH69,"69","69A小港幹線","69A Siaogang Main Line",小港站－高雄火車站,,0,,,,,11,"69A小港幹線","69A Siaogang Main Line",小港站,Siaogang Station,高雄火車站,Kaohsiung Train Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH69,"69",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH69,"69","69A小港幹線","69A Siaogang Main Line",小港站－高雄火車站,,1,,,,,11,"69A小港幹線","69A Siaogang Main Line",小港站,Siaogang Station,高雄火車站,Kaohsiung Train Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH691,"691",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH691,"691","69B小港幹線(延駛明鳳)","69B Siaogang Main Line",小港站－高雄火車站,,0,,,,,11,"69B小港幹線(延駛明鳳)","69B Siaogang Main Line",小港站,Siaogang Station,高雄火車站,Kaohsiung Train Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH691,"691",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH691,"691","69B小港幹線(延駛明鳳)","69B Siaogang Main Line",小港站－高雄火車站,,1,,,,,11,"69B小港幹線(延駛明鳳)","69B Siaogang Main Line",小港站,Siaogang Station,高雄火車站,Kaohsiung Train Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH7,"7",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH7,"7","7A","7A",加昌站－高雄師範大學,,0,,,,,11,"7A","7A",加昌站,Jiachang Station,高雄師範大學,National Kaohsiung Normal University,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH7,"7",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH7,"7","7A","7A",加昌站－高雄師範大學,,1,,,,,11,"7A","7A",加昌站,Jiachang Station,高雄師範大學,National Kaohsiung Normal University,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH70,"70",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH70,"70","70A三多幹線(部分延駛澄清湖)","70A Sanduo Main Line",前鎮站－長庚紀念醫院,,0,,,,,11,"70A三多幹線(部分延駛澄清湖)","70A Sanduo Main Line",前鎮站,Cianjhen Station,長庚紀念醫院,Chang Gung Memorial Hospital,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH70,"70",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH70,"70","70A三多幹線(部分延駛澄清湖)","70A Sanduo Main Line",前鎮站－長庚紀念醫院,,1,,,,,11,"70A三多幹線(部分延駛澄清湖)","70A Sanduo Main Line",前鎮站,Cianjhen Station,長庚紀念醫院,Chang Gung Memorial Hospital,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH7001,"7001",1,"10310",南台灣客運,"South Taiwan Bus Co., Ltd.","009","009",KHH7001,"7001",綠1南,Green1 South,香蕉碼頭－香蕉碼頭,,0,,,,,11,綠1南,Green1 South,香蕉碼頭(棧貳庫),Banana pier(KW2),捷運信義國小站(民族路),MRT Sinyi Elementary School Station (Minzu Rd.),,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH7001,"7001",1,"10310",南台灣客運,"South Taiwan Bus Co., Ltd.","009","009",KHH7001,"7001",綠1南,Green1 South,香蕉碼頭－香蕉碼頭,,1,,,,,11,綠1南,Green1 South,香蕉碼頭(棧貳庫),Banana pier(KW2),捷運信義國小站(民族路),MRT Sinyi Elementary School Station (Minzu Rd.),,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH7002,"7002",1,"10310",南台灣客運,"South Taiwan Bus Co., Ltd.","009","009",KHH7002,"7002",綠1北,Green1 North,香蕉碼頭－香蕉碼頭,,0,,,,,11,綠1北,Green1 North,香蕉碼頭(棧貳庫),Banana pier(KW2),捷運信義國小站(民族路),MRT Sinyi Elementary School Station (Minzu Rd.),,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH7002,"7002",1,"10310",南台灣客運,"South Taiwan Bus Co., Ltd.","009","009",KHH7002,"7002",綠1北,Green1 North,香蕉碼頭－香蕉碼頭,,1,,,,,11,綠1北,Green1 North,香蕉碼頭(棧貳庫),Banana pier(KW2),捷運信義國小站(民族路),MRT Sinyi Elementary School Station (Minzu Rd.),,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH701,"701",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH701,"701","70B三多幹線(延駛鎮州路)","70B Sanduo Main Line",前鎮站－長庚紀念醫院,,0,,,,,11,"70B三多幹線(延駛鎮州路)","70B Sanduo Main Line",前鎮站,Cianjhen Station,長庚紀念醫院,Chang Gung Memorial Hospital,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH701,"701",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH701,"701","70B三多幹線(延駛鎮州路)","70B Sanduo Main Line",前鎮站－長庚紀念醫院,,1,,,,,11,"70B三多幹線(延駛鎮州路)","70B Sanduo Main Line",前鎮站,Cianjhen Station,長庚紀念醫院,Chang Gung Memorial Hospital,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH703,"703",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH703,"703","70D三多幹線(延駛仁美)","70D Sanduo Main Line",前鎮站－鳥松區公所,,0,,,,,11,"70D三多幹線(延駛仁美)","70D Sanduo Main Line",前鎮站,Cianjhen Station,鳥松區公所,Niaosong District Office,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH703,"703",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH703,"703","70D三多幹線(延駛仁美)","70D Sanduo Main Line",前鎮站－鳥松區公所,,1,,,,,11,"70D三多幹線(延駛仁美)","70D Sanduo Main Line",前鎮站,Cianjhen Station,鳥松區公所,Niaosong District Office,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH72,"72",1,"10350",漢程客運,"Han-Cheng Bus Co., Ltd.","009","009",KHH72,"72","72A","72A",金獅湖站－中正高工,,0,,,,,11,"72A","72A",金獅湖站,Jinshih Lake Station,中正高工,Jhongjheng Industrial High School,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH72,"72",1,"10350",漢程客運,"Han-Cheng Bus Co., Ltd.","009","009",KHH72,"72","72A","72A",金獅湖站－中正高工,,1,,,,,11,"72A","72A",金獅湖站,Jinshih Lake Station,中正高工,Jhongjheng Industrial High School,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH721,"721",1,"10350",漢程客運,"Han-Cheng Bus Co., Ltd.","009","009",KHH721,"721","72B(延駛正勤社區)","72B",金獅湖站－正勤社區,,0,,,,,11,"72B(延駛正勤社區)","72B",金獅湖站,Jinshih Lake Station,正勤社區,Jengchin Community,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH721,"721",1,"10350",漢程客運,"Han-Cheng Bus Co., Ltd.","009","009",KHH721,"721","72B(延駛正勤社區)","72B",金獅湖站－正勤社區,,1,,,,,11,"72B(延駛正勤社區)","72B",金獅湖站,Jinshih Lake Station,正勤社區,Jengchin Community,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH73,"73",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH73,"73","73","73",捷運衛武營站－左營區公所,,0,,,,,11,"73","73",捷運衛武營站,MRT Weiwuying Station,左營區公所,Zuoying District Office,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH73,"73",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH73,"73","73","73",捷運衛武營站－左營區公所,,1,,,,,11,"73","73",捷運衛武營站,MRT Weiwuying Station,左營區公所,Zuoying District Office,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH730,"730",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH730,"730","7B(區間車)","7B(Interval)",加昌站－樹德科技大學,,0,,,,,11,"7B(區間車)","7B(Interval)",加昌站,Jiachang Station,樹德科技大學,Shu-De University,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH730,"730",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH730,"730","7B(區間車)","7B(Interval)",加昌站－樹德科技大學,,1,,,,,11,"7B(區間車)","7B(Interval)",加昌站,Jiachang Station,樹德科技大學,Shu-De University,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH731,"731",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH731,"731","7C","7C",加昌站－高雄科大(燕巢),,0,,,,,11,"7C","7C",加昌站,Jiachang Station,高雄科大(燕巢),National Kaohsiung University of Science and Technology(Yanchao),,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH731,"731",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH731,"731","7C","7C",加昌站－高雄科大(燕巢),,1,,,,,11,"7C","7C",加昌站,Jiachang Station,高雄科大(燕巢),National Kaohsiung University of Science and Technology(Yanchao),,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH732,"732",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH732,"732","7D","7D",加昌站－樹德科技大學,,0,,,,,11,"7D","7D",加昌站,Jiachang Station,樹德科技大學,Shu-De University,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH732,"732",1,"10360",港都客運,"Great-City-Life Bus Co., Ltd.","009","009",KHH732,"732","7D","7D",加昌站－樹德科技大學,,1,,,,,11,"7D","7D",加昌站,Jiachang Station,樹德科技大學,Shu-De University,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH76,"76",1,"10350",漢程客運,"Han-Cheng Bus Co., Ltd.","009","009",KHH76,"76","76","76",金獅湖站－歷史博物館,,0,,,,,11,"76","76",金獅湖站,Golden Lion Lake Station,歷史博物館,Kaohsiung Museum of History,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH76,"76",1,"10350",漢程客運,"Han-Cheng Bus Co., Ltd.","009","009",KHH76,"76","76","76",金獅湖站－歷史博物館,,1,,,,,11,"76","76",金獅湖站,Golden Lion Lake Station,歷史博物館,Kaohsiung Museum of History,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH77,"77",1,"10350",漢程客運,"Han-Cheng Bus Co., Ltd.","009","009",KHH77,"77","77昌福幹線","77",金獅湖站－歷史博物館,,0,,,,,11,"77昌福幹線","77",金獅湖站,Jinshih Lake Station,歷史博物館,Kaohsiung Museum of History,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH77,"77",1,"10350",漢程客運,"Han-Cheng Bus Co., Ltd.","009","009",KHH77,"77","77昌福幹線","77",金獅湖站－歷史博物館,,1,,,,,11,"77昌福幹線","77",金獅湖站,Jinshih Lake Station,歷史博物館,Kaohsiung Museum of History,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH771,"771",1,"10350",漢程客運,"Han-Cheng Bus Co., Ltd.","009","009",KHH771,"771","77昌福幹線(繞三民高中)","77(Interval)",金獅湖站－高雄女中,,0,,,,,11,"77昌福幹線(繞三民高中)","77(Interval)",金獅湖站,Jinshih Lake Station,高雄女中,Kaohsiung Municipal Girls’ Senior High School,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH771,"771",1,"10350",漢程客運,"Han-Cheng Bus Co., Ltd.","009","009",KHH771,"771","77昌福幹線(繞三民高中)","77(Interval)",金獅湖站－高雄女中,,1,,,,,11,"77昌福幹線(繞三民高中)","77(Interval)",金獅湖站,Jinshih Lake Station,高雄女中,Kaohsiung Municipal Girls’ Senior High School,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH8001,"8001",1,"10320",高雄客運,"Kaohsiung Bus Co., Ltd.","009","009",KHH8001,"8001","8001","8001",歷史博物館－林園站,,0,,,,,11,"8001","8001",歷史博物館,Kaohsiung Museum of History,林園站,Linyuan Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH8001,"8001",1,"10320",高雄客運,"Kaohsiung Bus Co., Ltd.","009","009",KHH8001,"8001","8001","8001",歷史博物館－林園站,,1,,,,,11,"8001","8001",歷史博物館,Kaohsiung Museum of History,林園站,Linyuan Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH8006,"8006",1,"10320",高雄客運,"Kaohsiung Bus Co., Ltd.","009","009",KHH8006,"8006","8006","8006",高雄客運鳳山站－大樹,,0,,,,,11,"8006","8006",捷運鳳山站,MRT Fongshan Station,大樹,Dashu,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH8006,"8006",1,"10320",高雄客運,"Kaohsiung Bus Co., Ltd.","009","009",KHH8006,"8006","8006","8006",高雄客運鳳山站－大樹,,1,,,,,11,"8006","8006",捷運鳳山站,MRT Fongshan Station,大樹,Dashu,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH8008,"8008",1,"10320",高雄客運,"Kaohsiung Bus Co., Ltd.","009","009",KHH8008,"8008","8008","8008",岡山轉運站－建國站,,0,,,,,11,"8008","8008",岡山轉運站,Gangshan Transfer Station,建國站,Jianguo Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH8008,"8008",1,"10320",高雄客運,"Kaohsiung Bus Co., Ltd.","009","009",KHH8008,"8008","8008","8008",岡山轉運站－建國站,,1,,,,,11,"8008","8008",岡山轉運站,Gangshan Transfer Station,建國站,Jianguo Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH8009,"8009",1,"10320",高雄客運,"Kaohsiung Bus Co., Ltd.","009","009",KHH8009,"8009","8009","8009",旗山北站－建國站,,0,,,,,11,"8009","8009",旗山北站,Cishan North Station,建國站,Jianguo Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH8009,"8009",1,"10320",高雄客運,"Kaohsiung Bus Co., Ltd.","009","009",KHH8009,"8009","8009","8009",旗山北站－建國站,,1,,,,,11,"8009","8009",旗山北站,Cishan North Station,建國站,Jianguo Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH801,"801",1,"10250",東南客運,"Southeast Bus Co., Ltd.","009","009",KHH801,"801",紅1,Red1,高雄餐旅大學－捷運小港站,,0,,,,,11,紅1,Red1,高雄餐旅大學,Kaohsiung University of Hospitality and Tourism,捷運小港站,KMRT Siaogang Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH801,"801",1,"10250",東南客運,"Southeast Bus Co., Ltd.","009","009",KHH801,"801",紅1,Red1,高雄餐旅大學－捷運小港站,,1,,,,,11,紅1,Red1,高雄餐旅大學,Kaohsiung University of Hospitality and Tourism,捷運小港站,KMRT Siaogang Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH8010,"8010",1,"10320",高雄客運,"Kaohsiung Bus Co., Ltd.","009","009",KHH8010,"8010","8010","8010",建國站－旗山北站,,0,,,,,11,"8010","8010",建國站,Jianguo Station,旗山北站,Cishan North Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH8010,"8010",1,"10320",高雄客運,"Kaohsiung Bus Co., Ltd.","009","009",KHH8010,"8010","8010","8010",建國站－旗山北站,,1,,,,,11,"8010","8010",建國站,Jianguo Station,旗山北站,Cishan North Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH8012,"8012",1,"10320",高雄客運,"Kaohsiung Bus Co., Ltd.","009","009",KHH8012,"8012","8012","8012",捷運南岡山站－旗山北站,,0,,,,,11,"8012","8012",捷運南岡山站,MRT Gangshan South Station,旗山北站,Cishan North Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH8012,"8012",1,"10320",高雄客運,"Kaohsiung Bus Co., Ltd.","009","009",KHH8012,"8012","8012","8012",捷運南岡山站－旗山北站,,1,,,,,11,"8012","8012",捷運南岡山站,MRT Gangshan South Station,旗山北站,Cishan North Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH8013,"8013",1,"10320",高雄客運,"Kaohsiung Bus Co., Ltd.","009","009",KHH8013,"8013","8013(假日延駛石頭廟)","8013",捷運南岡山站－田寮,,0,,,,,11,"8013(假日延駛石頭廟)","8013",捷運南岡山站,MRT Gangshan South Station,田寮,Tianliao,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH8013,"8013",1,"10320",高雄客運,"Kaohsiung Bus Co., Ltd.","009","009",KHH8013,"8013","8013(假日延駛石頭廟)","8013",捷運南岡山站－田寮,,1,,,,,11,"8013(假日延駛石頭廟)","8013",捷運南岡山站,MRT Gangshan South Station,田寮,Tianliao,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH8015,"8015",1,"10320",高雄客運,"Kaohsiung Bus Co., Ltd.","009","009",KHH8015,"8015","8015","8015",岡山轉運站(岡山火車站)－海青工商,,0,,,,,11,"8015","8015",岡山轉運站(岡山火車站),Gangshan Transfer Station (Gangshan Train Station),海青工商,Haicing Vocational High School of Technology and Commerce,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH8015,"8015",1,"10320",高雄客運,"Kaohsiung Bus Co., Ltd.","009","009",KHH8015,"8015","8015","8015",岡山轉運站(岡山火車站)－海青工商,,1,,,,,11,"8015","8015",岡山轉運站(岡山火車站),Gangshan Transfer Station (Gangshan Train Station),海青工商,Haicing Vocational High School of Technology and Commerce,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
KHH8017,"8017",1,"10320",高雄客運,"Kaohsiung Bus Co., Ltd.","009","009",KHH8017,"8017","8017","8017",台鐵新左營站－岡山轉運站,,0,,,,,11,"8017","8017",台鐵新左營站,New Zuoying Station,岡山轉運站,Gangshan Transfer Station,,,,,,Kaohsiung,KHH,"2021-05-20 12:21:05","2021-05-21 16:25:26","2021-05-20 12:21:05","2021-05-20"
