TicketType,TrainType,StationNo,StationName,TransactionDate,Enter,Exit
一般,捷運,O5,美麗島站,20210622 06:30:00,25,6
一般,捷運,O5,美麗島站,20210622 06:45:00,23,9
一般,捷運,O5,美麗島站,20210622 07:00:00,21,12
一般,捷運,O5,美麗島站,20210622 07:15:00,46,25
一般,捷運,O5,美麗島站,20210622 07:30:00,62,51
一般,捷運,O5,美麗島站,20210622 07:45:00,52,77
一般,捷運,O5,美麗島站,20210622 08:00:00,34,53
一般,捷運,O5,美麗島站,20210622 08:15:00,27,51
一般,捷運,O5,美麗島站,20210622 08:30:00,18,33
一般,捷運,O5,美麗島站,20210622 08:45:00,18,23
一般,捷運,O5,美麗島站,20210622 09:00:00,9,19
一般,捷運,O5,美麗島站,20210622 09:15:00,21,25
一般,捷運,O5,美麗島站,20210622 09:30:00,10,11
一般,捷運,O5,美麗島站,20210622 09:45:00,13,9
一般,捷運,O5,美麗島站,20210622 10:00:00,15,15
一般,捷運,O5,美麗島站,20210622 10:15:00,13,15
一般,捷運,O5,美麗島站,20210622 10:30:00,21,10
一般,捷運,O5,美麗島站,20210622 10:45:00,8,15
一般,捷運,O5,美麗島站,20210622 11:00:00,15,17
一般,捷運,O5,美麗島站,20210622 11:15:00,13,12
一般,捷運,O5,美麗島站,20210622 11:30:00,13,14
一般,捷運,O5,美麗島站,20210622 11:45:00,20,15
一般,捷運,O5,美麗島站,20210622 12:00:00,9,5
一般,捷運,O5,美麗島站,20210622 12:15:00,12,11
一般,捷運,O5,美麗島站,20210622 12:30:00,11,12
一般,捷運,O5,美麗島站,20210622 12:45:00,9,13
一般,捷運,O5,美麗島站,20210622 13:00:00,11,14
一般,捷運,O5,美麗島站,20210622 13:15:00,12,15
一般,捷運,O5,美麗島站,20210622 13:30:00,15,9
一般,捷運,O5,美麗島站,20210622 13:45:00,18,15
一般,捷運,O5,美麗島站,20210622 14:00:00,7,7
一般,捷運,O5,美麗島站,20210622 14:15:00,12,13
一般,捷運,O5,美麗島站,20210622 14:30:00,18,15
一般,捷運,O5,美麗島站,20210622 14:45:00,10,14
一般,捷運,O5,美麗島站,20210622 15:00:00,13,18
一般,捷運,O5,美麗島站,20210622 15:15:00,18,15
一般,捷運,O5,美麗島站,20210622 15:30:00,23,16
一般,捷運,O5,美麗島站,20210622 15:45:00,13,22
一般,捷運,O5,美麗島站,20210622 16:00:00,20,14
一般,捷運,O5,美麗島站,20210622 16:15:00,19,18
一般,捷運,O5,美麗島站,20210622 16:30:00,16,12
一般,捷運,O5,美麗島站,20210622 16:45:00,28,22
一般,捷運,O5,美麗島站,20210622 17:00:00,40,22
一般,捷運,O5,美麗島站,20210622 17:15:00,27,28
一般,捷運,O5,美麗島站,20210622 17:30:00,60,26
一般,捷運,O5,美麗島站,20210622 17:45:00,52,33
一般,捷運,O5,美麗島站,20210622 18:00:00,59,35
一般,捷運,O5,美麗島站,20210622 18:15:00,38,33
一般,捷運,O5,美麗島站,20210622 18:30:00,21,33
一般,捷運,O5,美麗島站,20210622 18:45:00,21,34
一般,捷運,O5,美麗島站,20210622 19:00:00,28,20
一般,捷運,O5,美麗島站,20210622 19:15:00,22,10
一般,捷運,O5,美麗島站,20210622 19:30:00,19,15
一般,捷運,O5,美麗島站,20210622 19:45:00,12,12
一般,捷運,O5,美麗島站,20210622 20:00:00,21,9
一般,捷運,O5,美麗島站,20210622 20:15:00,9,18
一般,捷運,O5,美麗島站,20210622 20:30:00,12,9
一般,捷運,O5,美麗島站,20210622 20:45:00,12,14
一般,捷運,O5,美麗島站,20210622 21:00:00,16,5
一般,捷運,O5,美麗島站,20210622 21:15:00,9,10
一般,捷運,O5,美麗島站,20210622 21:30:00,10,5
一般,捷運,O5,美麗島站,20210622 21:45:00,6,5
一般,捷運,O5,美麗島站,20210622 22:00:00,5,4
一般,捷運,O5,美麗島站,20210622 22:15:00,4,5
一般,捷運,O5,美麗島站,20210622 22:30:00,3,7
一般,捷運,O5,美麗島站,20210622 22:45:00,2,11
一般,捷運,O5,美麗島站,20210622 23:00:00,3,2
一般,捷運,O5,美麗島站,20210622 23:15:00,1,4
一般,捷運,O6,信義國小站,20210622 03:00:00,1,0
一般,捷運,O6,信義國小站,20210622 03:15:00,0,1
一般,捷運,O6,信義國小站,20210622 05:45:00,3,0
一般,捷運,O6,信義國小站,20210622 06:00:00,2,0
一般,捷運,O6,信義國小站,20210622 06:15:00,6,3
一般,捷運,O6,信義國小站,20210622 06:30:00,7,0
一般,捷運,O6,信義國小站,20210622 06:45:00,11,4
一般,捷運,O6,信義國小站,20210622 07:00:00,10,13
一般,捷運,O6,信義國小站,20210622 07:15:00,10,18
一般,捷運,O6,信義國小站,20210622 07:30:00,14,30
一般,捷運,O6,信義國小站,20210622 07:45:00,11,50
一般,捷運,O6,信義國小站,20210622 08:00:00,10,58
一般,捷運,O6,信義國小站,20210622 08:15:00,10,86
一般,捷運,O6,信義國小站,20210622 08:30:00,7,50
一般,捷運,O6,信義國小站,20210622 08:45:00,4,41
一般,捷運,O6,信義國小站,20210622 09:00:00,4,12
一般,捷運,O6,信義國小站,20210622 09:15:00,6,19
一般,捷運,O6,信義國小站,20210622 09:30:00,6,10
一般,捷運,O6,信義國小站,20210622 09:45:00,2,10
一般,捷運,O6,信義國小站,20210622 10:00:00,2,9
一般,捷運,O6,信義國小站,20210622 10:15:00,6,5
一般,捷運,O6,信義國小站,20210622 10:30:00,2,11
一般,捷運,O6,信義國小站,20210622 10:45:00,7,12
一般,捷運,O6,信義國小站,20210622 11:00:00,7,2
一般,捷運,O6,信義國小站,20210622 11:15:00,4,8
一般,捷運,O6,信義國小站,20210622 11:30:00,3,2
一般,捷運,O6,信義國小站,20210622 11:45:00,9,3
一般,捷運,O6,信義國小站,20210622 12:00:00,4,2
一般,捷運,O6,信義國小站,20210622 12:15:00,4,9
一般,捷運,O6,信義國小站,20210622 12:30:00,4,6
一般,捷運,O6,信義國小站,20210622 12:45:00,5,5
一般,捷運,O6,信義國小站,20210622 13:00:00,4,3
一般,捷運,O6,信義國小站,20210622 13:15:00,5,7
一般,捷運,O6,信義國小站,20210622 13:30:00,0,7
一般,捷運,O6,信義國小站,20210622 13:45:00,5,5
一般,捷運,O6,信義國小站,20210622 14:00:00,12,5
一般,捷運,O6,信義國小站,20210622 14:15:00,6,7
一般,捷運,O6,信義國小站,20210622 14:30:00,8,11
一般,捷運,O6,信義國小站,20210622 14:45:00,4,2
一般,捷運,O6,信義國小站,20210622 15:00:00,4,9
一般,捷運,O6,信義國小站,20210622 15:15:00,5,11
一般,捷運,O6,信義國小站,20210622 15:30:00,10,4
一般,捷運,O6,信義國小站,20210622 15:45:00,4,11
一般,捷運,O6,信義國小站,20210622 16:00:00,12,4
一般,捷運,O6,信義國小站,20210622 16:15:00,7,9
一般,捷運,O6,信義國小站,20210622 16:30:00,6,9
一般,捷運,O6,信義國小站,20210622 16:45:00,15,15
一般,捷運,O6,信義國小站,20210622 17:00:00,29,6
一般,捷運,O6,信義國小站,20210622 17:15:00,23,18
一般,捷運,O6,信義國小站,20210622 17:30:00,67,9
一般,捷運,O6,信義國小站,20210622 17:45:00,53,14
一般,捷運,O6,信義國小站,20210622 18:00:00,41,20
一般,捷運,O6,信義國小站,20210622 18:15:00,33,10
一般,捷運,O6,信義國小站,20210622 18:30:00,46,11
一般,捷運,O6,信義國小站,20210622 18:45:00,24,9
一般,捷運,O6,信義國小站,20210622 19:00:00,19,6
一般,捷運,O6,信義國小站,20210622 19:15:00,19,4
一般,捷運,O6,信義國小站,20210622 19:30:00,9,10
一般,捷運,O6,信義國小站,20210622 19:45:00,6,1
一般,捷運,O6,信義國小站,20210622 20:00:00,4,8
一般,捷運,O6,信義國小站,20210622 20:15:00,11,2
一般,捷運,O6,信義國小站,20210622 20:30:00,4,4
一般,捷運,O6,信義國小站,20210622 20:45:00,2,1
一般,捷運,O6,信義國小站,20210622 21:00:00,4,5
一般,捷運,O6,信義國小站,20210622 21:15:00,2,1
一般,捷運,O6,信義國小站,20210622 21:30:00,7,0
一般,捷運,O6,信義國小站,20210622 21:45:00,1,2
一般,捷運,O6,信義國小站,20210622 22:00:00,2,3
一般,捷運,O6,信義國小站,20210622 22:15:00,2,2
一般,捷運,O6,信義國小站,20210622 22:30:00,6,4
一般,捷運,O6,信義國小站,20210622 22:45:00,2,2
一般,捷運,O6,信義國小站,20210622 23:00:00,1,0
一般,捷運,R22A,橋頭糖廠站,20210622 05:45:00,1,0
一般,捷運,R22A,橋頭糖廠站,20210622 06:00:00,6,0
一般,捷運,R22A,橋頭糖廠站,20210622 06:15:00,4,2
一般,捷運,R22A,橋頭糖廠站,20210622 06:30:00,1,0
一般,捷運,R22A,橋頭糖廠站,20210622 06:45:00,5,0
一般,捷運,R22A,橋頭糖廠站,20210622 07:00:00,7,4
一般,捷運,R22A,橋頭糖廠站,20210622 07:15:00,6,7
一般,捷運,R22A,橋頭糖廠站,20210622 07:30:00,7,1
一般,捷運,R22A,橋頭糖廠站,20210622 07:45:00,6,5
一般,捷運,R22A,橋頭糖廠站,20210622 08:00:00,3,4
一般,捷運,R22A,橋頭糖廠站,20210622 08:15:00,5,4
一般,捷運,R22A,橋頭糖廠站,20210622 08:30:00,1,3
一般,捷運,R22A,橋頭糖廠站,20210622 08:45:00,1,2
一般,捷運,R22A,橋頭糖廠站,20210622 09:00:00,0,2
一般,捷運,R22A,橋頭糖廠站,20210622 09:15:00,2,2
一般,捷運,R22A,橋頭糖廠站,20210622 09:30:00,1,0
一般,捷運,R22A,橋頭糖廠站,20210622 09:45:00,3,0
一般,捷運,R22A,橋頭糖廠站,20210622 10:00:00,1,0
一般,捷運,R22A,橋頭糖廠站,20210622 10:15:00,2,0
一般,捷運,R22A,橋頭糖廠站,20210622 10:30:00,4,6
一般,捷運,R22A,橋頭糖廠站,20210622 10:45:00,2,0
一般,捷運,R22A,橋頭糖廠站,20210622 11:00:00,2,0
一般,捷運,R22A,橋頭糖廠站,20210622 11:15:00,1,0
一般,捷運,R22A,橋頭糖廠站,20210622 11:30:00,1,0
一般,捷運,R22A,橋頭糖廠站,20210622 11:45:00,1,0
一般,捷運,R22A,橋頭糖廠站,20210622 12:15:00,2,2
一般,捷運,R22A,橋頭糖廠站,20210622 12:30:00,4,0
一般,捷運,R22A,橋頭糖廠站,20210622 13:00:00,1,2
一般,捷運,R22A,橋頭糖廠站,20210622 13:15:00,0,4
一般,捷運,R22A,橋頭糖廠站,20210622 14:00:00,2,4
一般,捷運,R22A,橋頭糖廠站,20210622 14:15:00,0,2
一般,捷運,R22A,橋頭糖廠站,20210622 14:45:00,1,0
一般,捷運,R22A,橋頭糖廠站,20210622 15:00:00,8,0
一般,捷運,R22A,橋頭糖廠站,20210622 15:15:00,1,2
一般,捷運,R22A,橋頭糖廠站,20210622 15:30:00,2,0
一般,捷運,R22A,橋頭糖廠站,20210622 15:45:00,1,1
一般,捷運,R22A,橋頭糖廠站,20210622 16:00:00,1,0
一般,捷運,R22A,橋頭糖廠站,20210622 16:15:00,1,1
一般,捷運,R22A,橋頭糖廠站,20210622 16:30:00,1,0
一般,捷運,R22A,橋頭糖廠站,20210622 16:45:00,4,2
一般,捷運,R22A,橋頭糖廠站,20210622 17:00:00,7,4
一般,捷運,R22A,橋頭糖廠站,20210622 17:15:00,8,1
一般,捷運,R22A,橋頭糖廠站,20210622 17:30:00,5,4
一般,捷運,R22A,橋頭糖廠站,20210622 17:45:00,2,9
一般,捷運,R22A,橋頭糖廠站,20210622 18:00:00,4,3
一般,捷運,R22A,橋頭糖廠站,20210622 18:15:00,0,4
一般,捷運,R22A,橋頭糖廠站,20210622 18:30:00,0,11
一般,捷運,R22A,橋頭糖廠站,20210622 18:45:00,0,11
一般,捷運,R22A,橋頭糖廠站,20210622 19:00:00,0,5
一般,捷運,R22A,橋頭糖廠站,20210622 19:15:00,0,3
一般,捷運,R22A,橋頭糖廠站,20210622 19:30:00,1,3
一般,捷運,R22A,橋頭糖廠站,20210622 19:45:00,0,2
一般,捷運,R22A,橋頭糖廠站,20210622 20:15:00,1,1
一般,捷運,R22A,橋頭糖廠站,20210622 20:30:00,0,1
一般,捷運,R22A,橋頭糖廠站,20210622 21:00:00,0,1
一般,捷運,R22A,橋頭糖廠站,20210622 21:15:00,1,1
一般,捷運,R22A,橋頭糖廠站,20210622 21:30:00,0,1
一般,捷運,R22A,橋頭糖廠站,20210622 23:45:00,0,2
一般,捷運,O7,文化中心站,20210622 05:45:00,2,0
一般,捷運,O7,文化中心站,20210622 06:00:00,7,2
一般,捷運,O7,文化中心站,20210622 06:15:00,5,1
一般,捷運,O7,文化中心站,20210622 06:30:00,9,1
一般,捷運,O7,文化中心站,20210622 06:45:00,12,2
一般,捷運,O7,文化中心站,20210622 07:00:00,15,4
一般,捷運,O7,文化中心站,20210622 07:15:00,7,11
一般,捷運,O7,文化中心站,20210622 07:30:00,5,21
一般,捷運,O7,文化中心站,20210622 07:45:00,14,28
一般,捷運,O7,文化中心站,20210622 08:00:00,8,26
一般,捷運,O7,文化中心站,20210622 08:15:00,17,27
一般,捷運,O7,文化中心站,20210622 08:30:00,8,16
一般,捷運,O7,文化中心站,20210622 08:45:00,8,13
一般,捷運,O7,文化中心站,20210622 09:00:00,6,6
一般,捷運,O7,文化中心站,20210622 09:15:00,3,4
一般,捷運,O7,文化中心站,20210622 09:30:00,2,3
一般,捷運,O7,文化中心站,20210622 09:45:00,6,9
一般,捷運,O7,文化中心站,20210622 10:00:00,1,4
一般,捷運,O7,文化中心站,20210622 10:15:00,4,5
一般,捷運,O7,文化中心站,20210622 10:30:00,4,3
一般,捷運,O7,文化中心站,20210622 10:45:00,3,2
一般,捷運,O7,文化中心站,20210622 11:00:00,3,2
一般,捷運,O7,文化中心站,20210622 11:15:00,1,4
一般,捷運,O7,文化中心站,20210622 11:30:00,2,5
一般,捷運,O7,文化中心站,20210622 11:45:00,1,1
一般,捷運,O7,文化中心站,20210622 12:00:00,4,7
一般,捷運,O7,文化中心站,20210622 12:15:00,6,6
一般,捷運,O7,文化中心站,20210622 12:30:00,3,1
一般,捷運,O7,文化中心站,20210622 12:45:00,4,4
一般,捷運,O7,文化中心站,20210622 13:00:00,4,4
一般,捷運,O7,文化中心站,20210622 13:15:00,1,7
一般,捷運,O7,文化中心站,20210622 13:30:00,3,2
一般,捷運,O7,文化中心站,20210622 13:45:00,1,6
一般,捷運,O7,文化中心站,20210622 14:00:00,3,2
一般,捷運,O7,文化中心站,20210622 14:15:00,6,8
一般,捷運,O7,文化中心站,20210622 14:30:00,3,2
一般,捷運,O7,文化中心站,20210622 14:45:00,3,7
一般,捷運,O7,文化中心站,20210622 15:00:00,4,3
一般,捷運,O7,文化中心站,20210622 15:15:00,7,5
一般,捷運,O7,文化中心站,20210622 15:30:00,9,6
一般,捷運,O7,文化中心站,20210622 15:45:00,7,6
一般,捷運,O7,文化中心站,20210622 16:00:00,4,7
一般,捷運,O7,文化中心站,20210622 16:15:00,10,5
一般,捷運,O7,文化中心站,20210622 16:30:00,6,4
一般,捷運,O7,文化中心站,20210622 16:45:00,7,10
一般,捷運,O7,文化中心站,20210622 17:00:00,16,11
一般,捷運,O7,文化中心站,20210622 17:15:00,20,26
一般,捷運,O7,文化中心站,20210622 17:30:00,27,15
一般,捷運,O7,文化中心站,20210622 17:45:00,23,19
一般,捷運,O7,文化中心站,20210622 18:00:00,21,13
一般,捷運,O7,文化中心站,20210622 18:15:00,23,22
一般,捷運,O7,文化中心站,20210622 18:30:00,16,17
一般,捷運,O7,文化中心站,20210622 18:45:00,17,16
一般,捷運,O7,文化中心站,20210622 19:00:00,10,7
一般,捷運,O7,文化中心站,20210622 19:15:00,9,11
一般,捷運,O7,文化中心站,20210622 19:30:00,6,4
一般,捷運,O7,文化中心站,20210622 19:45:00,4,4
一般,捷運,O7,文化中心站,20210622 20:00:00,4,6
一般,捷運,O7,文化中心站,20210622 20:15:00,4,6
一般,捷運,O7,文化中心站,20210622 20:30:00,3,3
一般,捷運,O7,文化中心站,20210622 20:45:00,3,5
一般,捷運,O7,文化中心站,20210622 21:00:00,6,2
一般,捷運,O7,文化中心站,20210622 21:15:00,5,4
一般,捷運,O7,文化中心站,20210622 21:30:00,3,1
一般,捷運,O7,文化中心站,20210622 21:45:00,2,3
一般,捷運,O7,文化中心站,20210622 22:00:00,3,3
一般,捷運,O7,文化中心站,20210622 22:15:00,5,5
一般,捷運,O7,文化中心站,20210622 22:30:00,3,3
一般,捷運,O7,文化中心站,20210622 22:45:00,0,1
一般,捷運,O7,文化中心站,20210622 23:00:00,3,0
一般,捷運,O8,五塊厝站,20210622 05:45:00,1,0
一般,捷運,O8,五塊厝站,20210622 06:00:00,2,0
一般,捷運,O8,五塊厝站,20210622 06:15:00,5,1
一般,捷運,O8,五塊厝站,20210622 06:30:00,12,5
一般,捷運,O8,五塊厝站,20210622 06:45:00,8,5
一般,捷運,O8,五塊厝站,20210622 07:00:00,13,11
一般,捷運,O8,五塊厝站,20210622 07:15:00,19,8
一般,捷運,O8,五塊厝站,20210622 07:30:00,20,16
一般,捷運,O8,五塊厝站,20210622 07:45:00,17,20
一般,捷運,O8,五塊厝站,20210622 08:00:00,15,18
一般,捷運,O8,五塊厝站,20210622 08:15:00,24,16
一般,捷運,O8,五塊厝站,20210622 08:30:00,13,17
一般,捷運,O8,五塊厝站,20210622 08:45:00,7,12
一般,捷運,O8,五塊厝站,20210622 09:00:00,8,3
一般,捷運,O8,五塊厝站,20210622 09:15:00,2,7
一般,捷運,O8,五塊厝站,20210622 09:30:00,2,6
一般,捷運,O8,五塊厝站,20210622 09:45:00,9,10
一般,捷運,O8,五塊厝站,20210622 10:00:00,4,6
一般,捷運,O8,五塊厝站,20210622 10:15:00,9,9
一般,捷運,O8,五塊厝站,20210622 10:30:00,5,1
一般,捷運,O8,五塊厝站,20210622 10:45:00,10,2
一般,捷運,O8,五塊厝站,20210622 11:00:00,4,6
一般,捷運,O8,五塊厝站,20210622 11:15:00,11,11
一般,捷運,O8,五塊厝站,20210622 11:30:00,7,3
一般,捷運,O8,五塊厝站,20210622 11:45:00,11,5
一般,捷運,O8,五塊厝站,20210622 12:00:00,2,3
一般,捷運,O8,五塊厝站,20210622 12:15:00,4,8
一般,捷運,O8,五塊厝站,20210622 12:30:00,2,5
一般,捷運,O8,五塊厝站,20210622 12:45:00,5,6
一般,捷運,O8,五塊厝站,20210622 13:00:00,8,8
一般,捷運,O8,五塊厝站,20210622 13:15:00,6,2
一般,捷運,O8,五塊厝站,20210622 13:30:00,3,3
一般,捷運,O8,五塊厝站,20210622 13:45:00,4,2
一般,捷運,O8,五塊厝站,20210622 14:00:00,3,1
一般,捷運,O8,五塊厝站,20210622 14:15:00,4,1
一般,捷運,O8,五塊厝站,20210622 14:30:00,3,2
一般,捷運,O8,五塊厝站,20210622 14:45:00,3,4
一般,捷運,O8,五塊厝站,20210622 15:00:00,3,3
一般,捷運,O8,五塊厝站,20210622 15:15:00,2,6
一般,捷運,O8,五塊厝站,20210622 15:30:00,2,1
一般,捷運,O8,五塊厝站,20210622 15:45:00,4,2
一般,捷運,O8,五塊厝站,20210622 16:00:00,2,6
一般,捷運,O8,五塊厝站,20210622 16:15:00,9,9
一般,捷運,O8,五塊厝站,20210622 16:30:00,6,4
一般,捷運,O8,五塊厝站,20210622 16:45:00,3,9
一般,捷運,O8,五塊厝站,20210622 17:00:00,16,8
一般,捷運,O8,五塊厝站,20210622 17:15:00,12,21
一般,捷運,O8,五塊厝站,20210622 17:30:00,10,13
一般,捷運,O8,五塊厝站,20210622 17:45:00,33,15
一般,捷運,O8,五塊厝站,20210622 18:00:00,11,28
一般,捷運,O8,五塊厝站,20210622 18:15:00,14,18
一般,捷運,O8,五塊厝站,20210622 18:30:00,15,13
一般,捷運,O8,五塊厝站,20210622 18:45:00,7,16
一般,捷運,O8,五塊厝站,20210622 19:00:00,9,9
一般,捷運,O8,五塊厝站,20210622 19:15:00,7,7
一般,捷運,O8,五塊厝站,20210622 19:30:00,11,6
一般,捷運,O8,五塊厝站,20210622 19:45:00,5,7
一般,捷運,O8,五塊厝站,20210622 20:00:00,5,7
一般,捷運,O8,五塊厝站,20210622 20:15:00,3,5
一般,捷運,O8,五塊厝站,20210622 20:30:00,1,2
一般,捷運,O8,五塊厝站,20210622 20:45:00,0,8
一般,捷運,O8,五塊厝站,20210622 21:00:00,1,5
一般,捷運,O8,五塊厝站,20210622 21:15:00,3,8
一般,捷運,O8,五塊厝站,20210622 21:45:00,3,1
一般,捷運,O8,五塊厝站,20210622 22:00:00,1,0
一般,捷運,O8,五塊厝站,20210622 22:15:00,3,5
一般,捷運,O8,五塊厝站,20210622 22:30:00,1,1
一般,捷運,O8,五塊厝站,20210622 22:45:00,0,1
一般,捷運,O8,五塊厝站,20210622 23:00:00,2,1
一般,捷運,O8,五塊厝站,20210622 23:30:00,0,1
一般,捷運,O9,技擊館站,20210622 05:45:00,1,0
一般,捷運,O9,技擊館站,20210622 06:00:00,3,2
一般,捷運,O9,技擊館站,20210622 06:15:00,5,1
一般,捷運,O9,技擊館站,20210622 06:30:00,5,4
一般,捷運,O9,技擊館站,20210622 06:45:00,11,5
一般,捷運,O9,技擊館站,20210622 07:00:00,9,3
一般,捷運,O9,技擊館站,20210622 07:15:00,18,4
一般,捷運,O9,技擊館站,20210622 07:30:00,11,11
一般,捷運,O9,技擊館站,20210622 07:45:00,1,7
一般,捷運,O9,技擊館站,20210622 08:00:00,10,16
一般,捷運,O9,技擊館站,20210622 08:15:00,11,11
一般,捷運,O9,技擊館站,20210622 08:30:00,5,4
一般,捷運,O9,技擊館站,20210622 08:45:00,5,8
一般,捷運,O9,技擊館站,20210622 09:00:00,8,7
一般,捷運,O9,技擊館站,20210622 09:15:00,0,4
一般,捷運,O9,技擊館站,20210622 09:30:00,0,2
一般,捷運,O9,技擊館站,20210622 09:45:00,4,2
一般,捷運,O9,技擊館站,20210622 10:00:00,1,2
一般,捷運,O9,技擊館站,20210622 10:15:00,4,1
一般,捷運,O9,技擊館站,20210622 10:30:00,4,3
一般,捷運,O9,技擊館站,20210622 10:45:00,5,1
一般,捷運,O9,技擊館站,20210622 11:00:00,4,4
一般,捷運,O9,技擊館站,20210622 11:15:00,3,1
一般,捷運,O9,技擊館站,20210622 11:30:00,6,2
一般,捷運,O9,技擊館站,20210622 11:45:00,3,3
一般,捷運,O9,技擊館站,20210622 12:00:00,2,0
一般,捷運,O9,技擊館站,20210622 12:15:00,3,3
一般,捷運,O9,技擊館站,20210622 12:30:00,7,2
一般,捷運,O9,技擊館站,20210622 12:45:00,4,2
一般,捷運,O9,技擊館站,20210622 13:00:00,2,4
一般,捷運,O9,技擊館站,20210622 13:15:00,3,2
一般,捷運,O9,技擊館站,20210622 13:30:00,0,2
一般,捷運,O9,技擊館站,20210622 13:45:00,4,3
一般,捷運,O9,技擊館站,20210622 14:00:00,3,2
一般,捷運,O9,技擊館站,20210622 14:15:00,2,4
一般,捷運,O9,技擊館站,20210622 14:30:00,3,2
一般,捷運,O9,技擊館站,20210622 14:45:00,3,4
一般,捷運,O9,技擊館站,20210622 15:00:00,6,1
一般,捷運,O9,技擊館站,20210622 15:15:00,4,3
一般,捷運,O9,技擊館站,20210622 15:30:00,3,2
一般,捷運,O9,技擊館站,20210622 15:45:00,8,5
一般,捷運,O9,技擊館站,20210622 16:00:00,5,7
一般,捷運,O9,技擊館站,20210622 16:15:00,6,3
一般,捷運,O9,技擊館站,20210622 16:30:00,8,6
一般,捷運,O9,技擊館站,20210622 16:45:00,7,3
一般,捷運,O9,技擊館站,20210622 17:00:00,8,7
一般,捷運,O9,技擊館站,20210622 17:15:00,12,7
一般,捷運,O9,技擊館站,20210622 17:30:00,10,8
一般,捷運,O9,技擊館站,20210622 17:45:00,14,8
一般,捷運,O9,技擊館站,20210622 18:00:00,19,9
一般,捷運,O9,技擊館站,20210622 18:15:00,9,14
一般,捷運,O9,技擊館站,20210622 18:30:00,5,10
一般,捷運,O9,技擊館站,20210622 18:45:00,5,8
一般,捷運,O9,技擊館站,20210622 19:00:00,5,2
一般,捷運,O9,技擊館站,20210622 19:15:00,6,3
一般,捷運,O9,技擊館站,20210622 19:30:00,3,4
一般,捷運,O9,技擊館站,20210622 19:45:00,9,4
一般,捷運,O9,技擊館站,20210622 20:00:00,1,3
一般,捷運,O9,技擊館站,20210622 20:15:00,5,7
一般,捷運,O9,技擊館站,20210622 20:30:00,3,6
一般,捷運,O9,技擊館站,20210622 20:45:00,2,2
一般,捷運,O9,技擊館站,20210622 21:00:00,1,0
一般,捷運,O9,技擊館站,20210622 21:15:00,1,2
一般,捷運,O9,技擊館站,20210622 21:45:00,2,1
一般,捷運,O9,技擊館站,20210622 22:00:00,1,0
一般,捷運,O9,技擊館站,20210622 22:30:00,0,1
一般,捷運,O9,技擊館站,20210622 22:45:00,0,1
一般,捷運,O9,技擊館站,20210622 23:00:00,3,2
一般,捷運,O10,衛武營站,20210622 05:30:00,1,0
一般,捷運,O10,衛武營站,20210622 05:45:00,5,0
一般,捷運,O10,衛武營站,20210622 06:00:00,2,5
一般,捷運,O10,衛武營站,20210622 06:15:00,3,3
一般,捷運,O10,衛武營站,20210622 06:30:00,2,4
一般,捷運,O10,衛武營站,20210622 06:45:00,6,2
一般,捷運,O10,衛武營站,20210622 07:00:00,4,1
一般,捷運,O10,衛武營站,20210622 07:15:00,11,7
一般,捷運,O10,衛武營站,20210622 07:30:00,11,19
一般,捷運,O10,衛武營站,20210622 07:45:00,8,15
一般,捷運,O10,衛武營站,20210622 08:00:00,9,8
一般,捷運,O10,衛武營站,20210622 08:15:00,14,6
一般,捷運,O10,衛武營站,20210622 08:30:00,4,10
一般,捷運,O10,衛武營站,20210622 08:45:00,3,13
一般,捷運,O10,衛武營站,20210622 09:00:00,1,4
一般,捷運,O10,衛武營站,20210622 09:15:00,7,6
一般,捷運,O10,衛武營站,20210622 09:30:00,5,3
一般,捷運,O10,衛武營站,20210622 09:45:00,13,4
一般,捷運,O10,衛武營站,20210622 10:00:00,7,5
一般,捷運,O10,衛武營站,20210622 10:15:00,2,6
一般,捷運,O10,衛武營站,20210622 10:30:00,6,6
一般,捷運,O10,衛武營站,20210622 10:45:00,3,6
一般,捷運,O10,衛武營站,20210622 11:00:00,7,3
一般,捷運,O10,衛武營站,20210622 11:15:00,4,3
一般,捷運,O10,衛武營站,20210622 11:30:00,2,6
一般,捷運,O10,衛武營站,20210622 11:45:00,5,7
一般,捷運,O10,衛武營站,20210622 12:00:00,6,5
一般,捷運,O10,衛武營站,20210622 12:15:00,9,4
一般,捷運,O10,衛武營站,20210622 12:30:00,6,1
一般,捷運,O10,衛武營站,20210622 12:45:00,5,5
一般,捷運,O10,衛武營站,20210622 13:00:00,1,1
一般,捷運,O10,衛武營站,20210622 13:15:00,2,3
一般,捷運,O10,衛武營站,20210622 13:30:00,6,5
一般,捷運,O10,衛武營站,20210622 13:45:00,5,2
一般,捷運,O10,衛武營站,20210622 14:00:00,4,11
一般,捷運,O10,衛武營站,20210622 14:15:00,3,5
一般,捷運,O10,衛武營站,20210622 14:30:00,3,6
一般,捷運,O10,衛武營站,20210622 14:45:00,9,5
一般,捷運,O10,衛武營站,20210622 15:00:00,3,6
一般,捷運,O10,衛武營站,20210622 15:15:00,6,3
一般,捷運,O10,衛武營站,20210622 15:30:00,7,3
一般,捷運,O10,衛武營站,20210622 15:45:00,2,5
一般,捷運,O10,衛武營站,20210622 16:00:00,8,5
一般,捷運,O10,衛武營站,20210622 16:15:00,15,4
一般,捷運,O10,衛武營站,20210622 16:30:00,9,4
一般,捷運,O10,衛武營站,20210622 16:45:00,7,4
一般,捷運,O10,衛武營站,20210622 17:00:00,18,6
